,房间号,座位号,热舒适（1为舒适，-1为不舒适）,热偏好（1为喜欢偏冷，2为喜欢中性环境，3为喜欢偏热环境）,年龄,身高,体重,人员编码（每人唯一）,gender（1为男，-1为女）,记录时间,室内温度,室内相对湿度,bmi（身体质量指数）
288,224,1,1,2,24,179,60,4118005125,1,2019/7/23 11:40,,,18.7260073
289,224,1,1,3,24,179,60,4118005125,1,2019/7/23 12:10,,,18.7260073
290,224,1,1,2,24,179,60,4118005125,1,2019/7/23 15:31,,,18.7260073
291,224,1,1,3,24,179,60,4118005125,1,2019/7/23 16:07,,,18.7260073
292,224,1,1,3,24,179,60,4118005125,1,2019/7/23 16:37,,,18.7260073
293,224,1,1,3,24,179,60,4118005125,1,2019/7/23 17:07,,,18.7260073
294,224,1,1,2,24,179,60,4118005125,1,2019/7/23 17:39,,,18.7260073
295,217,1,1,3,24,179,60,4118005125,1,2019/7/18 10:04,25.5,54.89,18.7260073
296,202,4,1,3,24,179,60,4118005125,1,2019/7/22 16:03,25.4,63.06,18.7260073
297,224,1,1,3,24,179,60,4118005125,1,2019/7/23 10:37,,,18.7260073
298,202,4,-1,3,24,179,60,4118005125,1,2019/7/22 12:08,25,67.63,18.7260073
299,217,1,1,3,24,179,60,4118005125,1,2019/7/18 16:56,26.1,64.26,18.7260073
300,202,4,-1,3,24,179,60,4118005125,1,2019/7/22 11:33,24.3,63.19,18.7260073
301,217,1,1,3,24,179,60,4118005125,1,2019/7/18 10:36,25.2,52.79,18.7260073
302,217,1,1,2,24,179,60,4118005125,1,2019/7/18 11:07,25.6,63.32,18.7260073
303,217,1,1,2,24,179,60,4118005125,1,2019/7/18 11:38,25.8,62.67,18.7260073
304,217,1,-1,3,24,179,60,4118005125,1,2019/7/18 12:09,25.4,57.84,18.7260073
305,217,1,-1,3,24,179,60,4118005125,1,2019/7/18 15:42,25.6,61.36,18.7260073
306,217,1,1,3,24,179,60,4118005125,1,2019/7/18 16:15,25.5,62.03,18.7260073
307,217,1,-1,3,24,179,60,4118005125,1,2019/7/18 15:04,25.6,62.35,18.7260073
308,217,1,1,3,24,179,60,4118005125,1,2019/7/18 17:26,26.2,62.19,18.7260073
309,217,1,1,2,24,179,60,4118005125,1,2019/7/18 17:56,25.5,58.62,18.7260073
310,202,4,1,2,24,179,60,4118005125,1,2019/7/22 9:31,25.4,68.67,18.7260073
311,202,4,1,2,24,179,60,4118005125,1,2019/7/22 10:01,25,66.76,18.7260073
312,202,4,1,2,24,179,60,4118005125,1,2019/7/22 10:32,24.8,62.98,18.7260073
313,202,4,1,3,24,179,60,4118005125,1,2019/7/22 11:03,24.6,62.06,18.7260073
314,217,3,-1,1,25,185,87,4118005124,1,2019/7/18 16:31,25.8,63.99,25.42001461
315,224,5,-1,1,25,185,87,4118005124,1,2019/7/19 12:08,26.5,61.63,25.42001461
316,217,3,1,1,25,185,87,4118005124,1,2019/7/18 17:01,26.2,64.27,25.42001461
317,217,3,1,1,25,185,87,4118005124,1,2019/7/18 17:32,25.9,60.19,25.42001461
318,224,5,1,2,25,185,87,4118005124,1,2019/7/19 10:09,24.1,54.84,25.42001461
319,224,5,1,1,25,185,87,4118005124,1,2019/7/19 10:39,24.6,57.46,25.42001461
320,224,5,1,1,25,185,87,4118005124,1,2019/7/19 11:01,25.6,59.38,25.42001461
321,224,5,1,2,25,185,87,4118005124,1,2019/7/19 11:38,26.2,60.58,25.42001461
322,217,3,1,2,25,185,87,4118005124,1,2019/7/23 10:04,23.8,54.15,25.42001461
323,224,5,1,2,25,185,87,4118005124,1,2019/7/19 15:01,23.9,55.6,25.42001461
324,224,5,1,1,25,185,87,4118005124,1,2019/7/19 15:31,23.9,57.17,25.42001461
325,224,5,1,1,25,185,87,4118005124,1,2019/7/19 16:01,25.5,58.43,25.42001461
326,224,5,-1,1,25,185,87,4118005124,1,2019/7/19 16:31,26.1,59.82,25.42001461
327,224,5,-1,1,25,185,87,4118005124,1,2019/7/19 17:02,26.5,60.85,25.42001461
328,224,5,-1,1,25,185,87,4118005124,1,2019/7/19 17:32,26.8,61.39,25.42001461
329,217,3,1,1,25,185,87,4118005124,1,2019/7/23 10:34,23.9,54.91,25.42001461
330,217,3,1,1,25,185,87,4118005124,1,2019/7/18 15:30,25.6,61.52,25.42001461
331,217,3,-1,1,25,185,87,4118005124,1,2019/7/18 16:01,25.5,61.62,25.42001461
332,202,4,1,2,25,185,87,4118005124,1,2019/7/16 10:57,24.4,51.94,25.42001461
333,217,3,-1,1,25,185,87,4118005124,1,2019/7/18 15:00,25.6,62.58,25.42001461
334,217,2,1,2,25,185,87,4118005124,1,2019/7/18 12:16,25.2,56.73,25.42001461
335,202,4,1,2,25,185,87,4118005124,1,2019/7/16 10:04,24.9,50.93,25.42001461
336,217,3,1,1,25,185,87,4118005124,1,2019/7/23 11:35,25.8,57.77,25.42001461
337,202,4,1,2,25,185,87,4118005124,1,2019/7/16 11:05,24.4,51.96,25.42001461
338,202,4,1,2,25,185,87,4118005124,1,2019/7/16 11:27,25.2,52.92,25.42001461
339,202,4,1,2,25,185,87,4118005124,1,2019/7/16 11:35,25.4,53.48,25.42001461
340,202,4,1,2,25,185,87,4118005124,1,2019/7/16 12:05,25.9,55.91,25.42001461
341,202,4,1,2,25,185,87,4118005124,1,2019/7/16 15:01,23.9,52.27,25.42001461
342,202,4,1,2,25,185,87,4118005124,1,2019/7/16 15:31,23.8,52.38,25.42001461
343,202,4,1,2,25,185,87,4118005124,1,2019/7/16 16:03,23.7,51.87,25.42001461
344,202,4,1,2,25,185,87,4118005124,1,2019/7/16 16:35,23.9,52.37,25.42001461
345,202,4,1,2,25,185,87,4118005124,1,2019/7/16 17:05,24.8,53.53,25.42001461
346,202,4,1,2,25,185,87,4118005124,1,2019/7/16 17:35,25.3,56.11,25.42001461
347,217,2,1,2,25,185,87,4118005124,1,2019/7/18 10:10,25.4,54.37,25.42001461
348,217,2,1,2,25,185,87,4118005124,1,2019/7/18 10:40,25.2,54.02,25.42001461
349,217,2,1,1,25,185,87,4118005124,1,2019/7/18 11:14,25.8,64.42,25.42001461
350,217,2,1,1,25,185,87,4118005124,1,2019/7/18 11:45,25.8,62.58,25.42001461
351,217,3,1,2,25,185,87,4118005124,1,2019/7/23 11:05,25.1,56.82,25.42001461
352,217,4,1,2,25,185,87,4118005124,1,2019/7/25 10:33,23.5,62.37,25.42001461
353,217,3,1,1,25,185,87,4118005124,1,2019/7/23 12:05,26.1,57.81,25.42001461
354,224,5,1,1,25,185,87,4118005124,1,2019/7/26 11:38,26.4,56.98,25.42001461
355,217,4,1,1,25,185,87,4118005124,1,2019/7/25 16:31,25.8,51.35,25.42001461
356,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 17:02,26,50.21,25.42001461
357,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 17:33,26.3,51.31,25.42001461
358,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 9:38,26.1,57.06,25.42001461
359,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 10:08,26.1,57.16,25.42001461
360,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 10:38,26.2,57.33,25.42001461
361,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 11:08,26.3,57.14,25.42001461
362,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 12:08,26.4,56.4,25.42001461
363,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 15:31,25.1,53.57,25.42001461
364,224,5,-1,1,25,185,87,4118005124,1,2019/7/26 15:04,26.5,57.96,25.42001461
365,224,5,1,1,25,185,87,4118005124,1,2019/7/26 15:35,25.4,55.67,25.42001461
366,224,5,1,1,25,185,87,4118005124,1,2019/7/26 16:05,24.8,56.31,25.42001461
367,224,5,1,1,25,185,87,4118005124,1,2019/7/26 16:36,24.4,56.36,25.42001461
368,224,5,1,1,25,185,87,4118005124,1,2019/7/26 17:06,24.3,57.42,25.42001461
369,224,5,1,2,25,185,87,4118005124,1,2019/7/26 17:36,24.1,57.52,25.42001461
370,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 16:01,25.5,54.16,25.42001461
371,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 15:01,25,53.81,25.42001461
372,217,3,1,2,25,185,87,4118005124,1,2019/7/23 12:54,25,52.41,25.42001461
373,202,3,-1,1,25,185,87,4118005124,1,2019/7/24 15:29,25.2,58.78,25.42001461
374,217,3,1,2,25,185,87,4118005124,1,2019/7/23 15:01,25.1,51.33,25.42001461
375,217,3,-1,1,25,185,87,4118005124,1,2019/7/23 15:31,25.5,51.94,25.42001461
376,217,3,-1,1,25,185,87,4118005124,1,2019/7/23 16:02,25.4,51.79,25.42001461
377,217,3,1,2,25,185,87,4118005124,1,2019/7/23 16:32,25.5,51.18,25.42001461
378,217,3,1,2,25,185,87,4118005124,1,2019/7/23 17:03,25.6,50.18,25.42001461
379,217,3,1,2,25,185,87,4118005124,1,2019/7/23 17:40,25.7,49.7,25.42001461
380,202,3,-1,1,25,185,87,4118005124,1,2019/7/24 14:59,24.4,56.47,25.42001461
381,202,3,-1,1,25,185,87,4118005124,1,2019/7/24 15:59,25.5,60.92,25.42001461
382,217,4,-1,1,25,185,87,4118005124,1,2019/7/25 12:03,25.5,63.2,25.42001461
383,202,3,1,1,25,185,87,4118005124,1,2019/7/24 16:32,24.7,55.87,25.42001461
384,202,3,-1,1,25,185,87,4118005124,1,2019/7/24 17:02,24.2,55.34,25.42001461
385,202,3,1,1,25,185,87,4118005124,1,2019/7/24 17:32,24.1,55.04,25.42001461
386,217,4,1,2,25,185,87,4118005124,1,2019/7/25 9:33,22.7,56.39,25.42001461
387,217,4,1,2,25,185,87,4118005124,1,2019/7/25 10:03,23,55.69,25.42001461
388,217,4,1,2,25,185,87,4118005124,1,2019/7/25 11:03,24,63.2,25.42001461
389,217,4,1,2,25,185,87,4118005124,1,2019/7/25 11:33,24.9,62.77,25.42001461
390,224,5,1,2,25,185,87,4118005124,1,2019/7/19 9:38,24.7,59.07,25.42001461
391,217,1,1,2,25,185,87,4118005124,1,2019/7/4 12:01,25.3,50.5,25.42001461
392,217,1,1,2,25,185,87,4118005124,1,2019/7/10 9:33,26.2,58.88,25.42001461
393,217,4,1,2,25,185,87,4118005124,1,2019/7/9 17:30,25.6,46.87,25.42001461
394,217,4,-1,1,25,185,87,4118005124,1,2019/7/9 17:00,26,48.26,25.42001461
395,217,4,1,1,25,185,87,4118005124,1,2019/7/9 16:00,26,49.58,25.42001461
396,217,4,-1,1,25,185,87,4118005124,1,2019/7/9 15:30,26.4,55.3,25.42001461
397,217,4,-1,1,25,185,87,4118005124,1,2019/7/9 15:03,26.1,54.33,25.42001461
398,217,4,1,1,25,185,87,4118005124,1,2019/7/9 12:00,26.9,56.82,25.42001461
399,217,4,1,1,25,185,87,4118005124,1,2019/7/9 11:37,26.7,57.79,25.42001461
400,217,4,1,1,25,185,87,4118005124,1,2019/7/9 11:30,26.6,58.12,25.42001461
401,217,4,1,1,25,185,87,4118005124,1,2019/7/9 11:00,26,59.47,25.42001461
402,217,4,1,2,25,185,87,4118005124,1,2019/7/9 10:33,25.7,56.98,25.42001461
403,217,4,1,1,25,185,87,4118005124,1,2019/7/9 10:00,25.6,52.43,25.42001461
404,217,1,1,1,25,185,87,4118005124,1,2019/7/4 17:34,26,46.87,25.42001461
405,217,1,1,1,25,185,87,4118005124,1,2019/7/4 17:00,25.7,46.98,25.42001461
406,217,1,1,2,25,185,87,4118005124,1,2019/7/4 16:34,25.5,48.21,25.42001461
407,217,1,1,1,25,185,87,4118005124,1,2019/7/4 15:03,24.8,48.51,25.42001461
408,217,1,1,2,25,185,87,4118005124,1,2019/7/4 12:15,25.3,50.32,25.42001461
409,217,1,1,3,25,185,87,4118005124,1,2019/7/4 11:30,25.4,50.85,25.42001461
410,217,1,1,2,25,185,87,4118005124,1,2019/7/4 11:04,25.4,50.93,25.42001461
411,217,1,1,2,25,185,87,4118005124,1,2019/7/4 10:32,25.5,53.92,25.42001461
412,217,1,1,2,25,185,87,4118005124,1,2019/7/4 10:01,25.7,52.44,25.42001461
413,217,4,1,1,25,185,87,4118005124,1,2019/7/9 16:35,25.9,49.18,25.42001461
414,202,3,1,2,25,185,87,4118005124,1,2019/7/24 10:03,24.3,56.16,25.42001461
415,202,3,1,1,25,185,87,4118005124,1,2019/7/24 10:30,24.1,55.49,25.42001461
416,202,3,1,2,25,185,87,4118005124,1,2019/7/24 11:00,23.9,55.05,25.42001461
417,202,3,1,2,25,185,87,4118005124,1,2019/7/24 11:30,23.8,55.44,25.42001461
418,202,3,1,1,25,185,87,4118005124,1,2019/7/24 12:17,25,58.01,25.42001461
419,224,3,1,2,29,180,65,4117005108,1,2019/7/18 17:00,25.4,59.56,20.0617284
420,202,2,1,2,29,180,65,4117005108,1,2019/7/17 12:09,26.4,62.55,20.0617284
421,202,2,1,2,29,180,65,4117005108,1,2019/7/17 11:39,26.3,61.56,20.0617284
422,224,3,1,2,29,180,65,4117005108,1,2019/7/18 16:00,24.6,57.47,20.0617284
423,224,3,1,2,29,180,65,4117005108,1,2019/7/18 16:30,24.8,56.17,20.0617284
424,224,4,1,2,29,180,65,4117005108,1,2019/7/24 10:02,24.8,56.13,20.0617284
425,224,3,1,2,29,180,65,4117005108,1,2019/7/18 17:30,25.8,60.63,20.0617284
426,224,4,1,2,29,180,65,4117005108,1,2019/7/24 9:31,24.5,57.84,20.0617284
427,202,2,-1,1,29,180,65,4117005108,1,2019/7/17 15:24,25.8,59.2,20.0617284
428,224,4,1,2,29,180,65,4117005108,1,2019/7/24 10:32,24.9,55.22,20.0617284
429,224,4,1,2,29,180,65,4117005108,1,2019/7/24 11:02,25,54.95,20.0617284
430,224,4,1,2,29,180,65,4117005108,1,2019/7/24 11:32,25,55.16,20.0617284
431,202,2,1,1,29,180,65,4117005108,1,2019/7/17 14:53,25.4,56.72,20.0617284
432,202,2,1,2,29,180,65,4117005108,1,2019/7/17 16:26,25.4,55,20.0617284
433,224,3,1,2,29,180,65,4117005108,1,2019/7/18 15:30,24.3,60.74,20.0617284
434,202,2,-1,1,29,180,65,4117005108,1,2019/7/17 15:55,26.1,61.24,20.0617284
435,202,2,1,2,29,180,65,4117005108,1,2019/7/17 16:56,24.9,54.88,20.0617284
436,202,2,1,2,29,180,65,4117005108,1,2019/7/17 17:26,24.6,53.06,20.0617284
437,224,3,1,2,29,180,65,4117005108,1,2019/7/18 9:31,25.3,60.35,20.0617284
438,224,3,1,2,29,180,65,4117005108,1,2019/7/18 10:01,24.9,58.77,20.0617284
439,224,3,1,2,29,180,65,4117005108,1,2019/7/18 10:33,25.1,66.96,20.0617284
440,224,3,1,2,29,180,65,4117005108,1,2019/7/18 11:05,26.2,64.42,20.0617284
441,224,3,1,2,29,180,65,4117005108,1,2019/7/18 11:35,26.7,61.97,20.0617284
442,224,3,1,2,29,180,65,4117005108,1,2019/7/18 12:05,26.8,60.83,20.0617284
443,224,3,1,2,29,180,65,4117005108,1,2019/7/18 15:00,24.3,59.22,20.0617284
444,224,4,1,2,29,180,65,4117005108,1,2019/7/24 15:00,23.2,57.41,20.0617284
445,224,4,1,2,29,180,65,4117005108,1,2019/7/24 12:02,25,55,20.0617284
446,217,2,1,2,29,180,65,4117005108,1,2019/7/26 15:00,25,56.65,20.0617284
447,224,4,1,2,29,180,65,4117005108,1,2019/7/24 15:30,23.2,56.88,20.0617284
448,224,4,1,2,29,180,65,4117005108,1,2019/7/24 16:00,23,56.59,20.0617284
449,202,5,1,2,29,180,65,4117005108,1,2019/7/25 16:33,23.8,57.75,20.0617284
450,202,5,1,2,29,180,65,4117005108,1,2019/7/25 17:04,23.7,56.74,20.0617284
451,202,5,1,2,29,180,65,4117005108,1,2019/7/25 17:34,23.7,57.41,20.0617284
452,217,2,1,3,29,180,65,4117005108,1,2019/7/26 9:32,23.1,57.01,20.0617284
453,217,2,-1,3,29,180,65,4117005108,1,2019/7/26 10:02,23.3,56.01,20.0617284
454,217,2,-1,3,29,180,65,4117005108,1,2019/7/26 10:33,23.5,56.85,20.0617284
455,217,2,-1,3,29,180,65,4117005108,1,2019/7/26 11:03,23.7,57.3,20.0617284
456,217,2,-1,3,29,180,65,4117005108,1,2019/7/26 11:33,23.9,56.72,20.0617284
457,217,2,-1,3,29,180,65,4117005108,1,2019/7/26 12:04,24,57.03,20.0617284
458,202,5,1,2,29,180,65,4117005108,1,2019/7/25 15:02,24,59.07,20.0617284
459,217,2,1,2,29,180,65,4117005108,1,2019/7/26 15:30,25.5,55.84,20.0617284
460,217,2,-1,1,29,180,65,4117005108,1,2019/7/26 16:00,26.8,60.81,20.0617284
461,217,2,-1,1,29,180,65,4117005108,1,2019/7/26 16:30,27.7,62.09,20.0617284
462,217,2,-1,1,29,180,65,4117005108,1,2019/7/26 17:03,28.5,62.05,20.0617284
463,217,2,1,0,29,180,65,4117005108,1,2019/7/26 17:34,28.7,62.64,20.0617284
464,202,2,1,2,29,180,65,4117005108,1,2019/7/17 10:38,25.8,57.96,20.0617284
465,202,5,-1,3,29,180,65,4117005108,1,2019/7/25 12:02,23.9,56.57,20.0617284
466,202,5,1,2,29,180,65,4117005108,1,2019/7/25 11:32,23.9,55.2,20.0617284
467,202,5,1,2,29,180,65,4117005108,1,2019/7/25 11:02,24,54.88,20.0617284
468,202,5,1,2,29,180,65,4117005108,1,2019/7/25 10:32,24.2,54.95,20.0617284
469,202,5,1,2,29,180,65,4117005108,1,2019/7/25 10:02,24.4,55.7,20.0617284
470,202,5,1,2,29,180,65,4117005108,1,2019/7/25 9:31,24.8,56.92,20.0617284
471,224,4,1,2,29,180,65,4117005108,1,2019/7/24 17:31,22.8,57.42,20.0617284
472,224,4,1,2,29,180,65,4117005108,1,2019/7/24 17:01,22.9,57.11,20.0617284
473,224,4,1,2,29,180,65,4117005108,1,2019/7/24 16:30,22.9,57.19,20.0617284
474,202,2,1,2,29,180,65,4117005108,1,2019/7/17 11:09,26.1,60.17,20.0617284
475,202,5,1,2,29,180,65,4117005108,1,2019/7/25 16:03,23.8,57.78,20.0617284
476,202,2,1,1,29,180,65,4117005108,1,2019/7/17 10:08,25.1,55.4,20.0617284
477,202,5,1,2,29,180,65,4117005108,1,2019/7/25 15:33,23.8,57.85,20.0617284
478,202,2,1,2,29,180,65,4117005108,1,2019/7/17 9:37,25.2,55.82,20.0617284
479,217,4,1,2,28,183,90,4116005044,1,2019/7/4 15:11,24.8,49.13,26.8744961
480,217,4,1,2,28,183,90,4116005044,1,2019/7/4 15:41,25,49.32,26.8744961
481,202,4,1,2,28,183,90,4116005044,1,2019/7/12 12:07,23.9,57,26.8744961
482,202,4,1,2,28,183,90,4116005044,1,2019/7/12 11:36,23.9,56.23,26.8744961
483,202,4,1,1,28,183,90,4116005044,1,2019/7/12 11:06,24,56.88,26.8744961
484,202,4,1,2,28,183,90,4116005044,1,2019/7/12 10:36,24.1,56.79,26.8744961
485,202,4,1,2,28,183,90,4116005044,1,2019/7/12 10:06,24.2,55.73,26.8744961
486,202,4,1,2,28,183,90,4116005044,1,2019/7/12 9:34,24.4,55.38,26.8744961
487,202,2,1,1,28,183,90,4116005044,1,2019/7/8 17:28,26.2,63,26.8744961
488,202,2,-1,1,28,183,90,4116005044,1,2019/7/8 16:58,26.1,62.26,26.8744961
489,202,2,1,1,28,183,90,4116005044,1,2019/7/8 16:28,25.9,60.72,26.8744961
490,202,2,-1,1,28,183,90,4116005044,1,2019/7/8 15:58,25.6,59.59,26.8744961
491,202,2,1,1,28,183,90,4116005044,1,2019/7/8 15:28,25,57.54,26.8744961
492,217,4,1,2,28,183,90,4116005044,1,2019/7/4 12:05,25.3,50.57,26.8744961
493,202,2,1,1,28,183,90,4116005044,1,2019/7/8 14:58,25.2,57.36,26.8744961
494,202,4,-1,1,28,183,90,4116005044,1,2019/7/12 14:58,25.5,60.74,26.8744961
495,202,2,1,2,28,183,90,4116005044,1,2019/7/8 12:30,25.8,58.97,26.8744961
496,202,2,1,1,28,183,90,4116005044,1,2019/7/8 12:00,25.6,57.84,26.8744961
497,202,2,1,1,28,183,90,4116005044,1,2019/7/8 11:30,25.1,55.83,26.8744961
498,202,2,1,2,28,183,90,4116005044,1,2019/7/8 11:00,24.2,53.8,26.8744961
499,202,2,1,2,28,183,90,4116005044,1,2019/7/8 10:30,24.4,54.26,26.8744961
500,217,4,-1,1,28,183,90,4116005044,1,2019/7/4 17:41,26,46.68,26.8744961
501,217,4,-1,1,28,183,90,4116005044,1,2019/7/4 17:11,25.8,47.36,26.8744961
502,217,4,-1,1,28,183,90,4116005044,1,2019/7/4 16:41,25.6,47.63,26.8744961
503,217,4,-1,1,28,183,90,4116005044,1,2019/7/4 16:11,25.4,49.2,26.8744961
504,202,2,1,1,28,183,90,4116005044,1,2019/7/8 13:00,25.9,59.12,26.8744961
505,202,4,1,1,28,183,90,4116005044,1,2019/7/12 15:44,24.4,54.58,26.8744961
506,202,4,1,1,28,183,90,4116005044,1,2019/7/12 16:14,24.2,54.8,26.8744961
507,202,4,1,2,28,183,90,4116005044,1,2019/7/12 16:44,24.2,55.82,26.8744961
508,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 17:31,26.9,52.4,26.8744961
509,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 17:01,27,52.28,26.8744961
510,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 16:30,27.5,53.07,26.8744961
511,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 16:00,27.8,56.75,26.8744961
512,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 15:30,27.7,58.19,26.8744961
513,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 15:00,27.5,58.91,26.8744961
514,224,1,1,1,28,183,90,4116005044,1,2019/7/25 11:50,27.2,58.39,26.8744961
515,224,1,1,1,28,183,90,4116005044,1,2019/7/25 11:20,27.1,58.94,26.8744961
516,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 10:50,27,59.29,26.8744961
517,224,1,-1,1,28,183,90,4116005044,1,2019/7/25 10:20,26.8,59.81,26.8744961
518,202,3,1,2,28,183,90,4116005044,1,2019/7/18 17:33,25.4,58.65,26.8744961
519,202,3,-1,1,28,183,90,4116005044,1,2019/7/18 17:03,25.1,56.95,26.8744961
520,202,3,1,1,28,183,90,4116005044,1,2019/7/18 16:32,24.2,54.86,26.8744961
521,202,3,1,2,28,183,90,4116005044,1,2019/7/18 16:02,24.4,54.2,26.8744961
522,202,3,-1,1,28,183,90,4116005044,1,2019/7/18 15:02,25.7,61.54,26.8744961
523,202,3,1,2,28,183,90,4116005044,1,2019/7/18 12:04,24.1,54.98,26.8744961
524,202,3,1,1,28,183,90,4116005044,1,2019/7/18 11:34,24.4,56.56,26.8744961
525,202,3,1,2,28,183,90,4116005044,1,2019/7/18 11:04,24.8,58.82,26.8744961
526,202,3,1,1,28,183,90,4116005044,1,2019/7/18 10:34,25,60.66,26.8744961
527,202,3,-1,1,28,183,90,4116005044,1,2019/7/18 10:04,25.2,61.15,26.8744961
528,202,3,1,1,28,183,90,4116005044,1,2019/7/18 9:34,25.8,63.82,26.8744961
529,202,4,1,2,28,183,90,4116005044,1,2019/7/12 17:45,23.9,54.16,26.8744961
530,202,4,1,2,28,183,90,4116005044,1,2019/7/12 17:15,24.1,55.62,26.8744961
531,202,3,1,2,28,183,90,4116005044,1,2019/7/18 15:32,25,58.94,26.8744961
532,217,4,1,2,28,183,90,4116005044,1,2019/7/4 11:35,25.4,50.87,26.8744961
533,217,4,1,2,28,183,90,4116005044,1,2019/7/4 11:04,25.4,50.93,26.8744961
534,202,3,1,3,28,165,55,4115005024,-1,2019/7/9 10:00,24.6,55.85,20.2020202
535,224,2,1,2,28,165,55,4115005024,-1,2019/7/23 11:30,,,20.2020202
536,217,1,1,2,28,165,55,4115005024,-1,2019/7/24 10:29,24.8,60.71,20.2020202
537,217,1,-1,3,28,165,55,4115005024,-1,2019/7/24 10:01,23.5,57.14,20.2020202
538,217,1,-1,3,28,165,55,4115005024,-1,2019/7/24 9:30,23.4,58.86,20.2020202
539,224,2,1,2,28,165,55,4115005024,-1,2019/7/23 17:31,,,20.2020202
540,224,2,1,2,28,165,55,4115005024,-1,2019/7/23 17:00,,,20.2020202
541,224,2,1,3,28,165,55,4115005024,-1,2019/7/23 16:30,,,20.2020202
542,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 16:00,,,20.2020202
543,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 15:30,,,20.2020202
544,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 15:01,,,20.2020202
545,224,2,1,2,28,165,55,4115005024,-1,2019/7/23 11:59,,,20.2020202
546,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 11:00,,,20.2020202
547,217,1,-1,3,28,165,55,4115005024,-1,2019/7/24 11:30,24.7,56.88,20.2020202
548,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 10:30,,,20.2020202
549,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 10:00,,,20.2020202
550,224,2,-1,3,28,165,55,4115005024,-1,2019/7/23 9:31,,,20.2020202
551,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 17:30,25.4,63.43,20.2020202
552,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 17:00,25.6,62.14,20.2020202
553,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 16:30,25.6,61.86,20.2020202
554,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 16:00,25.5,61.84,20.2020202
555,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 15:30,25.4,60.39,20.2020202
556,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 15:00,25.7,61.98,20.2020202
557,217,1,1,2,28,165,55,4115005024,-1,2019/7/24 11:00,25.5,61.97,20.2020202
558,217,1,-1,3,28,165,55,4115005024,-1,2019/7/24 12:00,24.3,55.81,20.2020202
559,202,3,1,3,28,165,55,4115005024,-1,2019/7/22 11:30,24.3,61.03,20.2020202
560,202,2,1,3,28,165,55,4115005024,-1,2019/7/15 9:30,26,55.56,20.2020202
561,202,3,1,3,28,165,55,4115005024,-1,2019/7/9 11:00,24.1,55.13,20.2020202
562,202,3,1,3,28,165,55,4115005024,-1,2019/7/9 11:30,24,54.63,20.2020202
563,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 12:00,24.9,56.45,20.2020202
564,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 15:05,24.6,56.48,20.2020202
565,202,3,-1,3,28,165,55,4115005024,-1,2019/7/9 15:30,24.3,57.75,20.2020202
566,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 16:00,24.5,56.25,20.2020202
567,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 16:30,25.1,57.13,20.2020202
568,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 17:00,25.4,58.05,20.2020202
569,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 17:30,25.6,58.59,20.2020202
570,202,2,1,3,28,165,55,4115005024,-1,2019/7/15 10:00,25.5,54.51,20.2020202
571,217,1,1,1,28,165,55,4115005024,-1,2019/7/24 15:00,27.2,61.9,20.2020202
572,202,2,1,3,28,165,55,4115005024,-1,2019/7/15 10:31,25.2,53.71,20.2020202
573,202,2,1,3,28,165,55,4115005024,-1,2019/7/15 11:00,25,53.71,20.2020202
574,202,2,-1,3,28,165,55,4115005024,-1,2019/7/15 11:30,24.9,54.21,20.2020202
575,202,2,-1,3,28,165,55,4115005024,-1,2019/7/15 12:00,24.8,54.84,20.2020202
576,217,1,1,3,28,165,55,4115005024,-1,2019/7/24 17:30,25.3,54.66,20.2020202
577,217,1,-1,3,28,165,55,4115005024,-1,2019/7/24 16:59,25.2,53.96,20.2020202
